88,11,1,0
88,12,1,0
88,13,2,0
88,14,2,1
88,15,3,0
88,16,2,1
88,17,1,0
88,18,2,1
88,19,1,1
88,20,1,0
89,1,4,0
89,2,4,0
89,3,4,1
89,4,4,0
89,5,4,1
89,6,3,1
89,7,4,0
89,8,3,1
89,9,4,0
89,10,4,1
89,11,4,0
89,12,3,1
89,13,4,0
89,14,4,0
89,15,4,0
89,16,3,1
89,17,4,1
89,18,4,1
89,19,4,0
89,20,3,0
90,1,1,1
90,2,2,0
90,3,1,0
90,4,1,1
90,5,1,1
90,6,2,0
90,7,1,0
90,8,2,1
90,9,2,1
90,10,2,0
90,11,3,0
90,12,4,1
90,13,4,1
90,14,4,1
90,15,4,0
90,16,4,0
90,17,4,0
90,18,4,1
90,19,4,0
90,20,4,0
91,1,4,1
91,2,4,0
91,3,4,1
91,4,3,0
91,5,4,0
91,6,4,0
91,7,4,1
91,8,4,1
91,9,4,0
91,10,4,0
91,11,4,1
91,12,3,1
91,13,3,1
91,14,4,0
91,15,4,0
91,16,4,0
91,17,4,0
91,18,4,1
91,19,3,1
91,20,4,1
92,1,1,0
92,2,1,0
92,3,2,1
92,4,3,1
92,5,3,1
92,6,2,0
92,7,2,0
92,8,1,1
92,9,1,1
92,10,1,1
92,11,1,1
92,12,2,1
92,13,1,1
92,14,1,0
92,15,2,0
92,16,3,1
92,17,4,1
92,18,3,0
92,19,2,0
92,20,1,0
93,1,1,0
93,2,1,1
93,3,2,1
93,4,1,1
93,5,1,0
93,6,1,0
93,7,1,1
93,8,2,0
93,9,2,0
93,10,2,1
93,11,1,1
93,12,1,1
93,13,2,0
93,14,3,1
93,15,2,1
93,16,3,1
93,17,2,1
93,18,3,0
93,19,4,0
93,20,4,1
94,1,4,0
94,2,4,1
94,3,4,0
94,4,4,0
94,5,4,1
94,6,4,1
94,7,4,0
94,8,4,1
94,9,4,1
94,10,4,0
94,11,4,0
94,12,4,1
94,13,3,0
94,14,3,0
94,15,2,1
94,16,1,1
94,17,1,0
94,18,1,1
94,19,2,0
94,20,2,0
95,1,1,1
95,2,1,1
95,3,1,0
95,4,1,1
95,5,1,0
95,6,1,0
95,7,1,1
95,8,1,0
95,9,2,0
95,10,2,1
95,11,2,0
95,12,2,1
95,13,3,0
95,14,2,0
95,15,3,0
95,16,2,0
95,17,1,1
95,18,1,0
95,19,1,0
95,20,1,0
96,1,1,1
96,2,1,0
96,3,1,0
96,4,2,1
96,5,3,0
96,6,3,1
96,7,3,0
96,8,3,1
96,9,3,0
96,10,3,0
96,11,2,1
96,12,2,0
96,13,2,1
96,14,1,1
96,15,1,1
96,16,1,1
96,17,2,1
96,18,3,1
96,19,4,0
96,20,3,1
97,1,3,1
97,2,4,1
97,3,3,1
97,4,3,1
97,5,3,0
97,6,2,1
97,7,1,1
97,8,2,1
97,9,3,1
97,10,4,0
97,11,3,1
97,12,3,0
97,13,4,0
97,14,4,1
97,15,4,1
97,16,4,1
97,17,4,1
97,18,4,1
97,19,4,0
97,20,3,1
98,1,3,1
98,2,4,1
98,3,4,0
98,4,3,1
98,5,4,0
98,6,3,1
98,7,2,0
98,8,2,1
98,9,2,0
98,10,3,1
98,11,2,1
98,12,1,1
98,13,1,0
98,14,1,1
98,15,2,1
98,16,3,0
98,17,2,0
98,18,3,0
98,19,2,0
98,20,2,1
99,1,3,1
99,2,2,1
99,3,3,1
99,4,2,0
99,5,2,1
99,6,1,1
99,7,1,0
99,8,1,1
99,9,2,1
99,10,3,1
99,11,2,1
99,12,3,1
99,13,4,1
99,14,4,1
99,15,3,1
99,16,2,1
99,17,1,0
99,18,2,0
99,19,2,0
99,20,2,1
100,1,2,0
100,2,3,1
100,3,3,1
100,4,3,0
100,5,4,1
100,6,4,0
100,7,3,0
100,8,2,0
100,9,2,1
100,10,2,0
100,11,2,0
100,12,3,0
100,13,4,0
100,14,4,0
100,15,3,0
100,16,2,1
100,17,3,1
100,18,2,0
100,19,3,1
100,20,2,1
101,1,1,1
101,2,1,1
101,3,1,0
101,4,1,1
101,5,1,0
101,6,2,1
101,7,1,0
101,8,1,1
101,9,1,1
101,10,1,0
101,11,1,0
101,12,2,1
101,13,3,0
101,14,2,0
101,15,1,1
101,16,1,1
101,17,1,0
101,18,1,1
101,19,1,1
101,20,1,1
102,1,3,0
102,2,3,0
102,3,4,1
102,4,3,0
102,5,3,0
102,6,3,0
102,7,4,0
102,8,3,0
102,9,2,1
102,10,3,0
102,11,4,0
102,12,4,0
102,13,4,0
102,14,3,0
102,15,3,0
102,16,4,1
102,17,4,1
102,18,3,0
102,19,2,1
102,20,1,1
103,1,2,1
103,2,3,1
103,3,3,1
103,4,3,1
103,5,2,0
103,6,3,0
103,7,4,0
103,8,4,0
103,9,3,1
103,10,2,0
103,11,1,0
103,12,2,1
103,13,2,0
103,14,3,0
103,15,3,1
103,16,3,1
103,17,3,1
103,18,2,0
103,19,3,1
103,20,2,1
104,1,2,0
104,2,2,0
104,3,1,0
104,4,2,1
104,5,2,0
104,6,3,1
104,7,3,1
104,8,3,1
104,9,4,0
104,10,4,1
104,11,4,0
104,12,3,0
104,13,3,0
104,14,3,0
104,15,4,0
104,16,4,1
104,17,3,1
104,18,2,1
104,19,1,0
104,20,1,1
105,1,2,0
105,2,3,0
105,3,2,1
105,4,1,1
105,5,2,0
105,6,2,0
105,7,3,1
105,8,3,1
105,9,3,0
105,10,3,1
105,11,2,1
105,12,3,0
105,13,4,0
105,14,4,0
105,15,4,0
105,16,3,0
105,17,4,1
105,18,3,0
105,19,4,0
105,20,4,1
106,1,1,1
106,2,1,1
106,3,1,1
106,4,1,0
106,5,1,1
106,6,2,0
106,7,1,1
106,8,1,1
106,9,1,1
106,10,1,0
106,11,1,1
106,12,1,1
106,13,1,1
106,14,1,1
106,15,1,1
106,16,2,0
106,17,1,1
106,18,1,1
106,19,1,1
106,20,1,0
107,1,4,1
107,2,3,0
107,3,2,0
107,4,3,1
107,5,4,1
107,6,4,1
107,7,4,0
107,8,4,1
107,9,4,0
107,10,4,0
107,11,3,1
107,12,4,1
107,13,3,1
107,14,4,1
107,15,3,0
107,16,4,1
107,17,4,1
107,18,4,1
107,19,4,0
107,20,4,0
108,1,3,1
108,2,2,1
108,3,1,1
108,4,1,1
108,5,2,0
108,6,3,1
108,7,2,1
108,8,2,1
108,9,1,0
108,10,1,1
108,11,1,0
108,12,2,0
108,13,3,0
108,14,2,0
108,15,2,0
108,16,1,1
108,17,1,1
108,18,1,0
108,19,2,1
108,20,1,1
109,1,1,1
109,2,1,1
109,3,1,1
109,4,1,0
109,5,1,0
109,6,1,1
109,7,1,1
109,8,2,0
109,9,1,1
109,10,1,1
109,11,1,1
109,12,1,0
109,13,2,0
109,14,1,0
109,15,1,1
109,16,1,0
109,17,1,1
109,18,2,1
109,19,3,1
109,20,4,1
110,1,1,0
110,2,1,0
110,3,2,1
110,4,1,1
110,5,2,0
110,6,3,0
110,7,3,0
110,8,4,1
110,9,3,0
110,10,4,0
110,11,3,0
110,12,3,0
110,13,4,1
110,14,4,1
110,15,4,0
110,16,4,0
110,17,4,1
110,18,4,0
110,19,3,0
110,20,2,1
111,1,4,0
111,2,4,0
111,3,3,1
111,4,2,0
111,5,2,0
111,6,3,1
111,7,3,0
111,8,2,1
111,9,2,1
111,10,1,1
111,11,1,0
111,12,2,1
111,13,1,1
111,14,1,1
111,15,2,0
111,16,2,1
111,17,2,1
111,18,1,0
111,19,1,1
111,20,1,1
112,1,3,0
112,2,2,0
112,3,3,0
112,4,3,0
112,5,3,1
112,6,2,0
112,7,2,1
112,8,3,0
112,9,2,0
112,10,1,0
112,11,1,0
112,12,1,1
112,13,2,0
112,14,2,1
112,15,3,0
112,16,4,1
112,17,4,0
112,18,3,1
112,19,2,1
112,20,2,1
113,1,1,1
113,2,1,1
113,3,1,1
113,4,1,0
113,5,1,1
113,6,1,0
113,7,1,1
113,8,2,0
113,9,1,0
113,10,1,0
113,11,2,0
113,12,1,0
113,13,1,1
113,14,1,1
113,15,1,0
113,16,2,1
113,17,3,1
113,18,3,0
113,19,4,1
113,20,3,1
114,1,2,0
114,2,2,1
114,3,2,1
114,4,3,0
114,5,4,0
114,6,4,1
114,7,4,0
114,8,4,0
114,9,4,1
114,10,4,1
114,11,4,0
114,12,4,1
114,13,4,1
114,14,4,0
114,15,4,0
114,16,3,0
114,17,4,1
114,18,3,0
114,19,3,0
114,20,2,0
115,1,4,1
115,2,4,0
115,3,4,1
115,4,4,1
115,5,4,1
115,6,4,1
115,7,4,1
115,8,4,1
115,9,3,1
115,10,3,1
115,11,2,1
115,12,1,1
115,13,1,1
115,14,2,1
115,15,3,0
115,16,2,1
115,17,2,0
115,18,3,1
115,19,3,0
115,20,4,0
116,1,3,0
116,2,3,0
116,3,3,0
116,4,3,1
116,5,3,0
116,6,3,0
116,7,3,1
116,8,2,0
116,9,3,1
116,10,2,1
116,11,2,0
116,12,1,1
116,13,2,0
116,14,1,1
116,15,1,0
116,16,1,0
116,17,2,0
116,18,3,0
116,19,4,1
116,20,4,1
117,1,2,0
117,2,1,1
117,3,2,1
117,4,2,0
117,5,3,1
117,6,4,1
117,7,3,1
117,8,2,0
117,9,3,1
117,10,2,0
117,11,2,0
117,12,3,1
117,13,4,0
117,14,4,1
117,15,3,0
117,16,4,0
117,17,4,1
117,18,4,1
117,19,4,1
117,20,4,1
118,1,3,0
118,2,2,0
118,3,2,0
118,4,3,1
118,5,3,1
118,6,4,1
118,7,4,0
118,8,4,0
118,9,3,0
118,10,2,0
118,11,2,1
118,12,1,0
118,13,2,1
118,14,2,1
118,15,2,0
118,16,1,1
118,17,1,1
118,18,2,1
118,19,1,1
118,20,1,1
119,1,1,0
119,2,1,0
119,3,1,0
119,4,1,1
119,5,2,0
119,6,2,0
119,7,3,1
119,8,2,1
119,9,2,1
119,10,2,0
119,11,3,1
119,12,2,1
119,13,3,0
119,14,3,0
119,15,4,0
119,16,3,0
119,17,4,1
119,18,4,1
119,19,4,0
119,20,3,0
120,1,3,1
120,2,2,1
120,3,2,1
120,4,3,1
120,5,3,1
120,6,3,0
120,7,4,1
120,8,3,1
120,9,3,0
120,10,4,1
120,11,4,1
120,12,4,0
120,13,4,1
120,14,3,0
120,15,4,0
120,16,4,0
120,17,4,1
120,18,4,0
120,19,3,1
120,20,2,1
121,1,4,0
121,2,3,1
121,3,2,1
121,4,1,1
121,5,1,0
121,6,1,1
121,7,1,1
121,8,2,1
121,9,2,0
121,10,1,0
121,11,1,0
121,12,1,1
121,13,1,0
121,14,1,0
121,15,1,1
121,16,1,0
121,17,2,1
121,18,2,1
121,19,2,1
121,20,1,0
122,1,3,0
122,2,3,1
122,3,4,0
122,4,3,1
122,5,4,0
122,6,3,1
122,7,2,0
122,8,3,1
122,9,4,1
122,10,4,0
122,11,3,0
122,12,4,1
122,13,3,1
122,14,3,1
122,15,2,1
122,16,3,1
122,17,3,0
122,18,4,0
122,19,3,1
122,20,3,0
123,1,2,0
123,2,2,0
123,3,3,1
123,4,4,1
123,5,4,1
123,6,4,1
123,7,3,1
123,8,4,1
123,9,3,1
123,10,4,1
123,11,3,0
123,12,2,1
123,13,2,1
123,14,3,1
123,15,2,1
123,16,3,1
123,17,3,0
123,18,3,0
123,19,3,0
123,20,4,0
124,1,4,0
124,2,4,0
124,3,4,1
124,4,4,0
124,5,4,1
124,6,4,1
124,7,4,0
124,8,3,1
124,9,3,0
124,10,3,1
124,11,4,1
124,12,4,1
124,13,4,0
124,14,4,0
124,15,4,1
124,16,4,0
124,17,4,1
124,18,3,0
124,19,4,1
124,20,4,1
125,1,2,1
125,2,2,1
125,3,1,0
125,4,2,1
125,5,1,0
125,6,2,0
125,7,3,0
125,8,2,0
125,9,2,1
125,10,2,0
125,11,2,1
125,12,2,1
125,13,2,0
125,14,1,0
125,15,1,1
125,16,1,1
125,17,1,1
125,18,2,1
125,19,1,1
125,20,2,1
126,1,1,0
126,2,2,1
126,3,3,1
126,4,4,1
126,5,4,0
126,6,3,1
126,7,4,1
126,8,4,0
126,9,4,0
126,10,4,0
126,11,4,1
126,12,3,1
126,13,4,1
126,14,4,1
126,15,4,1
126,16,4,0
126,17,3,1
126,18,3,0
126,19,3,0
126,20,2,0
127,1,4,0
127,2,4,1
127,3,3,0
127,4,4,1
127,5,4,0
127,6,4,0
127,7,4,1
127,8,3,0
127,9,4,1
127,10,3,1
127,11,4,0
127,12,4,1
127,13,4,0
127,14,4,1
127,15,4,1
127,16,4,0
127,17,4,1
127,18,3,0
127,19,3,1
127,20,4,0
128,1,4,1
128,2,4,1
128,3,3,0
128,4,4,1
128,5,4,0
128,6,4,0
128,7,4,0
128,8,4,1
128,9,4,0
128,10,3,1
128,11,3,0
128,12,2,1
128,13,1,0
128,14,2,0
128,15,3,1
128,16,3,1
128,17,3,0
128,18,2,1
128,19,1,0
128,20,2,1
129,1,3,1
129,2,3,0
129,3,3,0
129,4,4,1
129,5,3,0
129,6,2,0
129,7,2,0
129,8,1,0
129,9,1,0
129,10,1,1
129,11,2,0
129,12,1,0
129,13,1,1
129,14,1,1
129,15,1,1
129,16,1,1
129,17,2,1
129,18,1,0
129,19,2,0
129,20,2,1
130,1,4,0
130,2,4,0
130,3,3,0
130,4,3,0
130,5,2,1
130,6,3,1
130,7,2,1
130,8,3,0
130,9,4,1
130,10,3,0
130,11,4,1
130,12,4,0
130,13,3,1
130,14,3,0
130,15,3,1
130,16,4,0
130,17,3,1
130,18,4,1
130,19,3,1
130,20,3,1
131,1,2,0
131,2,3,0
131,3,2,0
131,4,1,1
131,5,2,1
131,6,2,1
131,7,3,1
131,8,3,1
131,9,3,0
131,10,2,1
131,11,3,0
131,12,3,0
131,13,4,0
131,14,3,1
131,15,2,1
131,16,3,1
131,17,3,1
131,18,2,0
131,19,1,1
131,20,2,1
132,1,1,1
132,2,1,1
132,3,1,1
132,4,2,0
132,5,3,0
132,6,4,0
132,7,4,0
132,8,4,0
132,9,4,0
132,10,4,0
132,11,3,1
132,12,4,1
132,13,4,0
132,14,4,1
132,15,3,1
132,16,4,1
132,17,4,1
132,18,3,0
132,19,4,1
132,20,3,0
133,1,2,1
133,2,3,0
133,3,4,1
133,4,4,1
133,5,4,1
133,6,3,1
133,7,4,0
133,8,4,0
133,9,3,1
133,10,2,0
133,11,1,0
133,12,1,0
133,13,2,1
133,14,1,1
133,15,2,1
133,16,2,1
133,17,1,0
133,18,1,1
133,19,1,1
133,20,2,0
134,1,3,0
134,2,4,0
134,3,3,1
134,4,4,0
134,5,4,0
134,6,4,1
134,7,3,1
134,8,4,0
134,9,4,0
134,10,3,1
134,11,4,1
134,12,4,0
134,13,4,1
134,14,4,1
134,15,4,0
134,16,3,0
134,17,3,0
134,18,2,1
134,19,2,1
134,20,1,1
135,1,2,1
135,2,1,1
135,3,2,1
135,4,3,1
135,5,4,1
135,6,4,0
135,7,4,1
135,8,4,0
135,9,3,0
135,10,3,0
135,11,2,1
135,12,1,0
135,13,1,0
135,14,2,1
135,15,2,0
135,16,1,0
135,17,1,1
135,18,1,1
135,19,2,0
135,20,2,0
136,1,3,1
136,2,2,1
136,3,3,1
136,4,3,0
136,5,3,1
136,6,3,1
136,7,4,1
136,8,4,1
136,9,4,1
136,10,3,1
136,11,2,0
136,12,3,1
136,13,4,0
136,14,3,1
136,15,4,1
136,16,4,0
136,17,4,0
136,18,3,0
136,19,3,0
136,20,3,0
137,1,1,1
137,2,1,1
137,3,1,0
137,4,1,1
137,5,1,0
137,6,1,1
137,7,1,0
137,8,1,0
137,9,1,0
137,10,2,1
137,11,3,1
137,12,2,0
137,13,3,0
137,14,4,1
137,15,4,1
137,16,4,1
137,17,4,0
137,18,4,0
137,19,4,1
137,20,4,0
138,1,1,1
138,2,1,0
138,3,2,1
138,4,3,1
138,5,3,1
138,6,4,1
138,7,4,0
138,8,4,1
138,9,4,1
138,10,3,1
138,11,4,1
138,12,3,1
138,13,4,1
138,14,4,1
138,15,4,0
138,16,4,0
138,17,4,0
138,18,4,0
138,19,3,1
138,20,4,1
139,1,3,1
139,2,2,0
139,3,3,1
139,4,2,1
139,5,2,0
139,6,1,0
139,7,1,1
139,8,1,0
139,9,2,1
139,10,2,0
139,11,1,0
139,12,1,1
139,13,2,0
139,14,3,0
139,15,3,0
139,16,4,1
139,17,4,0
139,18,3,1
139,19,3,1
139,20,4,1
140,1,3,1
140,2,2,1
140,3,3,0
140,4,3,0
140,5,3,1
140,6,2,0
140,7,1,1
140,8,1,0
140,9,1,0
140,10,2,1
140,11,1,1
140,12,1,0
140,13,2,1
140,14,1,1
140,15,1,0
140,16,1,1
140,17,2,0
140,18,3,0
140,19,3,1
140,20,3,0
141,1,4,1
141,2,3,0
141,3,3,0
141,4,2,0
141,5,3,1
141,6,4,1
141,7,4,1
141,8,4,1
141,9,3,1
141,10,3,1
141,11,3,1
141,12,4,0
141,13,4,0
141,14,4,0
141,15,3,1
141,16,2,0
141,17,3,0
141,18,4,0
141,19,3,0
141,20,2,0
142,1,1,0
142,2,1,1
142,3,2,1
142,4,2,0
142,5,3,1
142,6,2,1
142,7,3,1
142,8,3,1
142,9,4,0
142,10,4,0
142,11,4,0
142,12,4,1
142,13,3,1
142,14,4,0
142,15,4,0
142,16,4,1
142,17,4,1
142,18,3,1
142,19,4,0
142,20,4,0
143,1,2,0
143,2,2,0
143,3,3,1
143,4,3,0
143,5,4,1
143,6,3,1
143,7,2,0
143,8,2,1
143,9,1,0
143,10,1,0
143,11,2,0
143,12,1,0
143,13,1,1
143,14,1,1
143,15,1,0
143,16,2,0
143,17,1,0
143,18,1,1
143,19,1,1
143,20,1,1
144,1,1,0
144,2,1,1
144,3,1,0
144,4,1,0
144,5,1,0
144,6,1,1
144,7,1,1
144,8,2,0
144,9,1,1
144,10,2,0
144,11,2,1
144,12,3,0
144,13,4,0
144,14,3,0
144,15,3,1
144,16,3,1
144,17,3,0
144,18,2,0
144,19,2,1
144,20,3,1
145,1,1,0
145,2,2,0
145,3,3,1
145,4,4,0
145,5,4,0
145,6,4,0
145,7,4,0
145,8,4,1
145,9,4,0
145,10,4,1
145,11,4,1
145,12,4,1
145,13,4,0
145,14,3,0
145,15,2,0
145,16,1,1
145,17,2,1
145,18,1,1
145,19,2,0
145,20,2,1
146,1,4,1
146,2,4,1
146,3,3,0
146,4,2,1
146,5,3,0
146,6,2,0
146,7,3,1
146,8,2,0
146,9,2,1
146,10,1,1
146,11,1,0
146,12,1,1
146,13,2,0
146,14,2,1
146,15,1,1
146,16,2,1
146,17,2,0
146,18,3,1
146,19,4,0
146,20,4,0
147,1,3,1
147,2,3,1
147,3,3,0
147,4,3,1
147,5,3,1
147,6,4,1
147,7,4,1
147,8,3,1
147,9,2,1
147,10,2,0
147,11,3,0
147,12,4,1
147,13,3,0
147,14,4,1
147,15,3,0
147,16,3,1
147,17,4,0
147,18,3,1
147,19,3,0
147,20,4,1
148,1,1,1
148,2,2,0
148,3,1,0
148,4,2,0
148,5,3,0
148,6,3,0
148,7,3,0
148,8,3,0
148,9,4,1
148,10,4,0
148,11,4,0
148,12,4,1
148,13,4,1
148,14,4,0
148,15,4,0
148,16,3,1
148,17,3,1
148,18,4,0
148,19,4,0
148,20,3,1
149,1,3,0
149,2,4,1
149,3,4,0
149,4,4,0
149,5,4,0
149,6,4,1
149,7,4,1
149,8,3,1
149,9,3,0
149,10,4,1
149,11,3,0
149,12,4,0
149,13,4,1
149,14,3,0
149,15,2,0
149,16,3,1
149,17,2,1
149,18,1,0
149,19,2,1
149,20,1,0
150,1,3,0
150,2,2,1
150,3,1,1
150,4,2,1
150,5,1,1
150,6,1,0
150,7,1,0
150,8,1,0
150,9,1,0
150,10,1,1
150,11,2,0
150,12,2,1
150,13,2,1
150,14,3,1
150,15,4,1
150,16,4,0
150,17,4,0
150,18,4,1
150,19,4,1
150,20,3,1
151,1,4,0
151,2,4,1
151,3,4,0
151,4,4,1
151,5,4,1
151,6,3,0
151,7,2,0
151,8,3,0
151,9,3,1
151,10,3,0
151,11,3,1
151,12,2,1
151,13,3,0
151,14,3,0
151,15,4,0
151,16,4,0
151,17,4,0
151,18,4,0
151,19,3,1
151,20,4,1
152,1,3,1
152,2,4,0
152,3,4,0
152,4,3,1
152,5,2,0
152,6,1,0
152,7,1,0
152,8,1,0
152,9,1,0
152,10,1,0
152,11,2,1
152,12,2,1
152,13,3,1
152,14,4,1
152,15,4,1
152,16,3,0
152,17,3,0
152,18,3,1
152,19,4,0
152,20,4,0
153,1,4,0
153,2,3,1
153,3,2,0
153,4,1,1
153,5,1,1
153,6,2,1
153,7,1,1
153,8,1,1
153,9,1,1
153,10,2,0
153,11,2,1
153,12,2,0
153,13,2,1
153,14,3,1
153,15,3,0
153,16,2,0
153,17,2,1
153,18,2,0
153,19,3,1
153,20,3,0
154,1,1,1
154,2,1,0
154,3,1,1
154,4,2,1
154,5,3,0
154,6,3,0
154,7,3,0
154,8,4,1
154,9,4,1
154,10,3,1
154,11,3,0
154,12,2,1
154,13,3,1
154,14,2,1
154,15,1,0
154,16,1,0
154,17,1,1
154,18,2,1
154,19,2,0
154,20,2,0
155,1,2,1
155,2,2,1
155,3,3,0
155,4,4,0
155,5,4,0
155,6,4,1
155,7,4,1
155,8,4,1
155,9,4,0
155,10,4,0
155,11,4,1
155,12,3,0
155,13,2,1
155,14,2,1
155,15,3,0
155,16,3,1
155,17,4,0
155,18,3,0
155,19,4,0
155,20,4,0
156,1,4,1
156,2,4,0
156,3,3,1
156,4,2,1
156,5,1,1
156,6,1,0
156,7,1,1
156,8,1,0
156,9,1,0
156,10,2,1
156,11,2,1
156,12,1,0
156,13,1,1
156,14,1,1
156,15,1,1
156,16,1,0
156,17,2,1
156,18,2,1
156,19,3,1
156,20,4,0
157,1,1,0
157,2,2,1
157,3,2,0
157,4,3,0
157,5,2,0
157,6,2,1
157,7,1,0
157,8,1,0
157,9,1,1
157,10,2,1
157,11,2,1
157,12,3,1
157,13,3,1
157,14,2,0
157,15,2,1
157,16,1,0
157,17,1,1
157,18,1,1
157,19,1,0
157,20,1,1
158,1,1,1
158,2,1,1
158,3,2,0
158,4,1,0
158,5,1,0
158,6,2,0
158,7,1,1
158,8,2,0
158,9,1,1
158,10,1,0
158,11,2,1
158,12,1,0
158,13,2,0
158,14,2,0
158,15,3,0
158,16,4,1
158,17,3,1
158,18,3,1
158,19,2,0
158,20,3,0
159,1,1,0
159,2,1,1
159,3,1,0
159,4,2,1
159,5,2,0
159,6,2,1
159,7,2,1
159,8,3,1
159,9,2,1
159,10,3,1
159,11,2,1
159,12,2,0
159,13,3,1
159,14,4,0
159,15,4,1
159,16,3,1
159,17,4,0
159,18,3,1
159,19,4,1
159,20,3,1
160,1,2,0
160,2,3,0
160,3,4,0
160,4,3,1
160,5,3,0
160,6,3,1
160,7,3,0
160,8,2,0
160,9,2,0
160,10,2,0
160,11,1,0
160,12,1,0
160,13,1,1
160,14,2,1
160,15,1,0
160,16,1,1
160,17,2,0
160,18,1,1
160,19,2,0
160,20,1,0
161,1,3,0
161,2,4,0
161,3,4,0
161,4,4,1
161,5,4,0
161,6,4,1
161,7,3,0
161,8,2,1
161,9,1,1
161,10,1,0
161,11,1,0
161,12,1,1
161,13,1,0
161,14,1,0
161,15,2,0
161,16,2,0
161,17,2,1
161,18,2,1
161,19,1,0
161,20,1,1
162,1,3,1
162,2,3,0
162,3,4,0
162,4,4,1
162,5,4,1
162,6,4,1
162,7,3,0
162,8,3,1
162,9,2,1
162,10,1,0
162,11,1,1
162,12,2,0
162,13,1,1
162,14,1,0
162,15,1,1
162,16,1,1
162,17,1,1
162,18,2,1
162,19,1,1
162,20,2,0
163,1,1,1
163,2,1,0
163,3,1,0
163,4,2,0
163,5,2,0
163,6,1,1
163,7,1,1
163,8,2,0
163,9,3,0
163,10,2,1
163,11,1,1
163,12,1,1
163,13,1,0
163,14,1,0
163,15,1,0
163,16,1,1
163,17,1,1
163,18,1,0
163,19,2,0
163,20,3,0
164,1,3,1
164,2,2,1
164,3,2,0
164,4,1,1
164,5,1,0
164,6,1,1
164,7,1,0
164,8,1,0
164,9,1,0
164,10,1,1
164,11,2,0
164,12,2,1
164,13,3,0
164,14,4,0
164,15,4,0
164,16,4,0
164,17,3,0
164,18,3,0
164,19,3,1
164,20,3,0
165,1,4,1
165,2,3,1
165,3,2,0
165,4,1,1
165,5,1,1
165,6,1,1
165,7,1,1
165,8,2,0
165,9,3,0
165,10,2,1
165,11,3,1
165,12,3,1
165,13,3,1
165,14,3,0
165,15,3,0
165,16,2,1
165,17,3,0
165,18,2,1
165,19,1,0
165,20,1,1
166,1,4,0
166,2,3,1
166,3,4,1
166,4,4,1
166,5,4,1
166,6,4,1
166,7,4,1
166,8,4,0
166,9,3,0
166,10,2,0
166,11,3,0
166,12,2,1
166,13,2,1
166,14,2,0
166,15,3,0
166,16,3,1
166,17,3,0
166,18,3,1
166,19,2,0
166,20,2,1
167,1,2,0
167,2,3,1
167,3,4,1
167,4,3,0
167,5,4,1
167,6,4,1
167,7,4,1
167,8,4,0
167,9,3,0
167,10,4,1
167,11,3,1
167,12,4,0
167,13,3,1
167,14,4,1
167,15,4,0
167,16,4,1
167,17,4,0
167,18,4,1
167,19,4,0
167,20,4,0
168,1,3,1
168,2,3,0
168,3,2,0
168,4,3,1
168,5,3,0
168,6,3,0
168,7,4,0
168,8,4,0
168,9,3,1
168,10,2,1
168,11,3,0
168,12,4,1
168,13,3,1
168,14,2,1
168,15,1,1
168,16,1,1
168,17,1,0
168,18,1,0
168,19,1,0
168,20,1,1
169,1,3,1
169,2,3,0
169,3,2,1
169,4,2,0
169,5,1,0
169,6,1,0
169,7,1,1
169,8,2,1
169,9,1,1
169,10,1,0
169,11,1,0
169,12,1,1
169,13,2,1
169,14,3,1
169,15,2,0
169,16,3,1
169,17,2,1
169,18,3,0
169,19,4,0
169,20,3,0
170,1,2,0
170,2,1,0
170,3,1,0
170,4,1,0
170,5,1,0
170,6,1,1
170,7,2,1
170,8,2,0
170,9,2,0
170,10,3,0
170,11,3,0
170,12,4,0
170,13,3,0
170,14,2,1
170,15,3,0
170,16,3,1
170,17,2,0
170,18,2,1
170,19,3,1
170,20,2,0
171,1,3,0
171,2,4,0
171,3,3,0
171,4,4,1
171,5,4,0
171,6,3,0
171,7,4,0
171,8,4,1
171,9,4,0
171,10,4,1
171,11,4,0
171,12,4,1
171,13,4,0
171,14,4,0
171,15,3,0
171,16,3,1
171,17,4,0
171,18,3,0
171,19,4,1
171,20,4,0
172,1,4,0
172,2,4,1
172,3,3,1
172,4,2,1
172,5,2,1
172,6,3,1
172,7,2,1
172,8,2,1
172,9,1,1
172,10,1,1
172,11,1,1
172,12,1,0
172,13,2,1
172,14,2,1
172,15,1,1
172,16,1,1
172,17,1,1
172,18,1,1
172,19,2,0
172,20,3,0
173,1,1,1
173,2,1,1
173,3,2,1
173,4,1,0
173,5,2,0
173,6,2,0
173,7,3,0
173,8,3,0
173,9,4,0
173,10,4,0
173,11,4,1
173,12,4,1
173,13,4,0
173,14,3,0
173,15,2,0
173,16,2,1
173,17,2,1
173,18,3,1
173,19,2,0
173,20,2,0
174,1,4,1
174,2,4,1
174,3,4,1
174,4,4,1
174,5,4,0
174,6,4,0
174,7,4,1
174,8,3,1
174,9,2,1
174,10,2,1
174,11,3,0
174,12,2,1
174,13,2,0
174,14,1,1
174,15,2,1
174,16,2,1
174,17,1,0
174,18,1,0
174,19,2,1
174,20,2,0
175,1,2,1
175,2,3,1
175,3,2,1
175,4,3,1
175,5,2,0
175,6,2,0
175,7,1,1
175,8,1,0
175,9,1,1
175,10,1,0
175,11,1,0
175,12,1,0
175,13,1,1
175,14,1,0
175,15,1,0
175,16,2,1
175,17,1,0
175,18,1,0
175,19,1,0
175,20,2,1
